area,bedrooms,bathrooms,stories,parking,price
1884,4,1,1,2,841971
2292,2,1,1,0,835889
1610,2,2,2,2,678254
3833,5,2,1,1,1565371
2761,3,2,1,1,1125324
2436,3,1,1,0,924850
3120,2,2,1,0,1083730
1279,5,1,1,2,679216
761,5,2,1,1,579961
1229,1,3,1,2,578038
782,3,1,1,2,421478
1990,2,3,2,2,794756
3951,4,1,2,0,1459282
861,3,2,1,1,546533
940,1,2,2,2,465691
2640,5,3,2,1,1174531
2144,2,2,2,1,801699
3300,3,1,2,2,1208300
1366,4,2,2,2,783720
1947,1,2,2,0,671439
641,1,1,1,1,395936
1814,3,3,1,2,838453
1955,4,3,2,2,867183
3296,1,2,1,1,1158961
2375,2,1,2,2,935011
2347,1,3,1,1,857219
2212,4,3,1,2,1050565
3200,5,2,1,1,1274007
1200,5,1,2,2,741599
1497,3,3,1,2,737360
2596,4,2,1,0,1044620
1825,1,2,2,1,779649
1380,1,2,2,0,613177
1713,5,2,1,2,818526
1659,5,3,2,1,911715
1054,2,1,1,1,575872
903,5,2,1,2,699344
1391,2,2,2,2,601831
3412,1,3,2,2,1313398
1101,2,2,1,2,586801
2330,2,2,2,1,861571
840,3,1,1,0,462383
2468,5,2,2,1,1129283
1203,2,3,2,1,552053
817,1,1,2,1,415404
3165,4,3,2,1,1415987
1886,2,1,2,2,834061
2929,5,1,1,0,1186799
2780,3,2,1,1,1064931
2300,1,2,1,1,851419
1867,3,2,2,0,761339
2072,4,3,1,2,937722
1316,2,2,1,1,491711
1052,2,2,2,2,567327
1355,5,1,2,1,724624
2312,2,2,2,1,939502
3366,1,2,1,0,1145788
682,4,2,1,0,434059
3612,3,2,2,2,1373624
2074,4,1,1,1,851526
896,2,2,1,2,561571
2227,3,1,2,0,845925
3326,5,3,1,0,1334296
2017,4,2,2,0,854420
1406,3,2,1,0,596788
1856,3,2,2,0,808303
2674,3,1,1,2,969925
500,1,2,1,2,300605
3739,4,2,2,0,1443201
518,3,3,2,1,429217
3903,4,1,2,1,1345753
1083,3,1,2,1,626598
955,5,3,1,1,674829
3504,5,1,2,1,1400128
2536,5,2,2,0,1099196
1632,2,2,2,2,760144
3839,3,3,2,0,1478599
2992,2,1,2,1,1134498
3811,4,1,1,1,1421736
2452,2,1,2,2,866801
3872,4,3,2,0,1511858
3149,4,2,2,2,1288071
2650,4,3,1,1,1092567
1487,2,2,1,1,601007
3821,3,3,1,2,1463451
1019,2,2,2,1,516908
3724,3,1,2,0,1317693
1358,3,1,1,1,706020
673,4,1,1,1,500477
1866,2,3,2,0,811526
3552,3,3,2,1,1421521
2978,5,3,2,2,1319918
1226,3,1,1,2,562594
2210,5,2,2,1,1008520
2375,2,1,2,0,919097
3397,2,1,1,0,1200341
2181,2,2,1,2,886615
1847,3,2,1,1,742214
1489,1,2,2,0,637367
3186,3,2,1,0,1182549
919,3,1,1,2,535697
1093,4,3,2,2,646391
3032,4,1,2,0,1277901
2274,3,2,1,2,954574
2959,5,3,2,0,1246822
1435,4,3,1,1,787809
1607,3,1,2,2,775002
1636,1,1,2,2,672503
831,5,1,1,1,514559
3949,2,3,1,0,1451833
3202,3,3,1,0,1203356
2588,3,3,2,2,1085595
2293,5,2,1,0,907462
1458,4,2,2,0,714197
604,4,1,2,1,442682
701,4,3,1,1,557830
2997,2,1,2,1,1057850
2342,5,3,2,2,1031519
2366,5,1,1,1,1036992
2496,4,2,2,1,1051278
1789,4,3,2,0,830272
1409,1,2,1,1,572076
709,1,3,1,2,313712
1062,3,1,2,1,584622
3689,3,3,2,2,1407559
3260,5,2,2,0,1314634
3948,5,3,2,0,1612040
2063,2,1,1,1,757108
1270,2,3,2,0,623932
3655,1,2,2,1,1255024
3001,3,1,2,0,1281097
3214,1,2,2,2,1168619
1128,1,3,1,0,441327
2128,3,2,2,1,991010
2201,2,3,1,1,937449
886,3,1,1,1,483048
2435,4,2,1,2,1018633
3921,4,2,1,0,1389981
2843,4,3,1,1,1199426
2805,5,2,2,2,1187742
1604,2,2,1,2,647201
767,2,1,1,2,448870
2966,5,3,1,0,1327045
2782,1,3,2,0,990786
2356,4,1,1,0,997094
3882,4,1,2,2,1475210
2498,1,3,1,0,927341
3533,3,1,1,1,1233968
1880,3,1,2,2,803382
1736,2,1,2,0,635968
1073,5,3,2,2,670770
548,2,1,1,2,370313
1650,3,2,2,0,718785
722,1,2,2,2,350845
3468,2,3,2,0,1209924
3850,4,1,2,0,1349313
1931,4,2,2,0,781479
2028,1,3,1,2,803947
3865,3,2,2,2,1308128
2319,4,1,1,0,969265
2824,4,3,2,2,1230413
1961,5,2,2,0,933343
1630,2,3,1,1,717706
2181,3,2,1,2,900031
2967,2,2,1,2,1111359
3158,3,1,1,1,1173078
874,4,1,2,1,612275
2620,5,2,1,1,1207641
2521,2,3,2,0,1061409
1553,4,3,2,0,756013
3759,3,1,2,1,1400586
3935,2,2,1,0,1385803
2389,2,1,1,2,864252
2323,4,2,1,1,947582
1974,2,2,2,2,803364
2742,5,1,1,0,1069555
1679,5,3,1,1,809235
3743,4,1,2,0,1417769
3394,3,2,1,2,1279836
1564,4,1,2,0,740579
3634,5,3,1,2,1526534
2570,1,3,1,0,921206
859,1,2,1,2,459218
3646,2,1,1,0,1206851
3107,2,3,1,1,1119839
3219,1,1,2,1,1101399
2541,5,3,1,0,1228365
1641,2,2,1,2,766570
2135,4,2,1,0,975401
1903,4,1,1,1,767302
2443,5,2,1,2,1100155
1178,2,3,1,0,604455
3861,4,2,1,0,1542566
2987,2,3,2,2,1071913
3480,2,3,2,0,1310547
506,4,2,1,1,500018
3767,1,3,2,1,1347687
2968,4,3,1,2,1162884
2091,5,1,2,0,959962
1332,3,1,1,0,621041
3764,4,1,1,1,1403089
3106,2,2,2,2,1127551
3719,2,1,1,2,1255257
2310,4,3,2,2,1075808
3773,3,2,1,1,1343081
1413,4,2,1,1,686222
2511,3,2,1,2,1006317
1942,3,2,1,2,850588
1950,5,3,2,0,1016936
3554,2,3,1,0,1216397
2002,2,1,2,2,735856
625,3,2,2,1,433395
2942,2,1,1,1,957590
1316,1,3,1,0,584127
3428,3,2,2,2,1208721
2329,2,3,2,1,979068
1075,1,1,1,1,492950
2872,5,3,2,1,1269585
1915,2,2,2,1,696634
1429,1,2,2,0,584006
1963,4,1,1,1,814062
3775,4,2,2,1,1387399
1332,1,3,2,2,638571
1554,3,3,2,2,814543
3959,3,3,2,0,1531984
2148,2,3,1,0,840160
2400,4,1,1,0,978597
1957,3,3,2,0,950367
3384,3,1,2,1,1354964
3473,4,3,2,2,1455918
1899,5,1,1,1,867202
3915,3,3,1,1,1449862
942,1,3,2,1,468690
2622,2,1,2,2,1021881
1056,3,2,1,0,505817
1678,3,2,2,0,769466
2537,5,2,2,2,1157418
862,1,1,1,2,407787
2995,2,2,1,0,1027380
1757,3,2,1,1,784460
2341,2,1,1,0,940764
2809,4,2,1,2,1129852
2350,3,2,2,0,967986
2672,3,2,1,0,939498
1410,4,1,1,0,685644
744,5,1,1,2,564028
1041,3,2,1,2,578123
3032,2,2,1,0,1126118
2669,1,1,1,0,886748
2672,2,2,2,1,1075420
2072,5,1,1,1,892443
2717,1,2,2,0,1037264
623,2,1,2,2,397532
3606,2,3,1,1,1303217
3658,4,3,1,0,1335809
3193,5,1,2,1,1237415
2231,4,3,2,1,1031841
1285,1,2,2,1,514659
2543,4,1,1,2,1092652
2748,5,1,2,0,1158771
2916,3,2,1,2,1063549
1296,3,2,1,2,686854
576,1,1,2,1,299679
558,3,2,1,0,395112
2978,4,1,1,1,1210629
3185,1,2,2,2,1065785
2023,5,1,2,2,900668
2436,1,2,1,0,877078
2656,1,2,2,2,891861
3555,2,3,1,2,1276142
1801,2,3,2,0,819222
567,1,3,2,1,359663
3640,3,2,2,0,1273278
3736,2,1,2,2,1330254
2852,5,2,1,0,1165355
2432,4,3,2,1,1039485
3221,2,2,1,2,1354122
864,1,3,1,1,462941
1320,3,3,2,1,676826
1902,4,1,2,0,885515
2890,2,1,2,1,1037450
1446,3,3,2,0,687893
3446,3,3,2,0,1328772
2077,3,2,1,1,893534
1877,1,3,2,0,789387
1939,5,2,1,0,982883
3680,3,3,1,1,1438375
1261,4,1,1,2,701128
840,2,1,1,0,449963
3489,4,3,2,0,1435935
882,1,2,2,1,465091
1503,1,2,1,0,501629
2056,4,2,1,1,936682
799,5,3,2,2,718548
638,1,3,1,2,341259
858,1,1,2,1,372797
1335,4,1,1,2,677494
2022,1,3,2,1,811105
3956,5,1,1,0,1459044
2127,5,2,1,2,1000963
2482,5,2,1,0,1100262
1803,2,3,2,0,670386
3030,5,2,2,1,1277738
1408,5,3,2,2,813271
1634,2,2,1,2,614856
3413,3,3,1,0,1312109
2686,1,2,1,0,951364
1495,5,2,1,1,801746
2982,1,1,1,2,1055124
3056,4,1,1,1,1197862
2820,1,1,2,1,944105
3670,2,1,2,1,1322149
2651,1,1,2,2,990011
1737,1,1,1,1,581809
2284,1,3,2,2,939225
3309,3,3,1,1,1253523
3334,3,1,1,0,1230841
664,4,3,2,1,551797
1498,2,1,1,1,605798
3067,1,3,1,2,1137060
1807,1,2,1,0,655443
3064,1,3,1,0,1133214
1156,1,3,1,2,599036
3160,3,3,2,2,1230646
2711,4,2,2,0,1104938
2409,5,1,1,2,1033992
2546,2,3,1,0,992562
2611,1,3,2,1,1043802
3662,4,2,2,1,1330221
1640,5,1,2,0,741084
2389,4,3,1,0,1022523
766,3,2,2,1,504096
2345,5,1,2,1,991435
2208,4,1,1,0,921437
3711,3,3,1,2,1366252
2793,4,3,2,2,1175561
2942,4,3,1,0,1256081
2010,5,3,2,2,995843
975,3,2,2,1,539463
1476,1,2,1,1,594388
1707,2,3,1,2,806714
1543,5,1,2,0,780748
2460,3,3,1,1,985087
1057,4,1,1,1,611056
1517,3,1,1,1,710736
2105,2,1,1,2,868733
1382,2,2,1,0,592816
2694,1,1,1,2,961958
1165,1,1,1,0,489019
3875,2,2,2,0,1371593
3167,5,1,1,2,1346072
2271,5,1,2,1,1048869
3367,4,3,1,0,1414243
1363,1,1,2,2,604785
1081,4,1,1,1,492964
3570,1,1,2,0,1171081
1194,2,1,1,0,427307
1751,5,1,2,1,828358
3673,5,2,1,0,1413331
2110,2,1,1,2,856436
3988,4,1,2,0,1444417
1739,4,2,2,0,891410
2954,3,2,1,1,1097773
898,1,1,2,2,404976
2446,4,1,2,1,956814
1214,2,1,1,2,616427
1203,4,3,2,1,784816
3308,5,3,1,0,1345793
3046,1,1,2,2,989766
2214,3,2,1,2,913790
2472,1,1,2,0,873207
3521,5,2,1,1,1369556
581,5,2,1,2,651842
1103,5,2,2,0,772167
2470,5,1,2,0,973558
2210,2,1,1,2,785309
2546,3,2,1,2,1046736
3319,5,3,2,2,1352106
1402,5,3,2,0,809745
864,4,3,2,1,604735
662,3,2,2,1,461621
3619,1,1,2,2,1286639
3058,3,2,2,0,1257770
3900,3,3,1,0,1449803
2363,3,1,2,2,898296
615,5,2,2,0,541694
3488,5,2,2,0,1367192
2884,2,3,2,0,1194813
1380,1,2,1,2,608658
3284,4,1,1,2,1285325
1339,3,3,1,2,724180
2694,1,3,1,1,981281
1846,1,1,2,1,751402
2990,2,3,1,2,1108455
3384,4,2,2,0,1363201
1536,3,2,2,0,790400
1442,4,3,1,2,731902
2224,2,1,1,0,834082
2834,5,2,2,0,1221027
3267,1,1,1,1,1041374
1637,3,2,1,0,652650
3027,5,2,2,0,1212300
521,2,3,2,2,413696
3920,4,3,2,1,1541943
2249,1,1,2,1,791218
1182,3,3,2,0,731132
3453,5,2,1,2,1447208
2333,5,2,2,1,1087533
2867,1,1,2,1,973577
625,4,1,2,0,460991
776,2,2,1,1,482877
2499,4,3,2,2,1155700
1727,4,3,2,2,923559
2741,4,1,1,1,1072116
1195,1,1,2,2,482355
1809,1,2,2,2,651331
556,2,2,2,0,393227
3874,4,1,1,1,1351273
3734,1,2,1,1,1264424
518,2,1,2,0,304386
3941,2,1,2,0,1363423
2811,4,3,2,0,1231577
3341,3,1,1,0,1269982
612,4,2,1,2,528719
3898,3,3,1,2,1421187
1041,2,3,1,0,521183
3194,1,2,1,1,1059511
1078,5,2,1,1,635689
1588,2,2,2,1,715520
3863,1,1,1,0,1210189
524,2,3,2,2,394479
2072,4,1,1,2,848110
2548,3,1,2,2,1047314
3458,2,1,1,2,1199372
2072,1,1,2,1,645782
640,4,3,2,1,618682
2267,5,3,2,2,1140768
1147,4,1,1,0,493334
2735,3,2,1,2,1117241
3699,4,3,1,2,1525834
700,5,1,2,0,520677
3698,1,2,2,2,1296851
756,2,2,2,1,425864
1046,3,1,1,0,539786
2741,5,3,1,0,1233958
3250,3,2,2,2,1195445
3675,4,3,1,1,1392191
3836,3,3,1,1,1430882
1301,5,2,1,1,750810
1441,2,1,1,2,632672
3955,2,2,2,2,1406873
3831,3,2,1,1,1350197
913,1,3,1,2,513163
2514,3,1,2,1,928117
1881,4,3,2,2,899686
1598,2,2,1,0,660290
3926,2,1,1,0,1352056
1409,2,1,1,2,588106
687,1,1,1,2,373753
2515,1,1,2,1,952039
1813,5,1,2,0,832758
2592,3,2,2,1,1062178
2630,3,2,1,2,1061308
1646,4,2,1,1,771749
857,2,3,2,1,406788
2051,1,1,1,2,763009
1589,4,1,2,0,769903
3483,4,2,2,1,1414264
2180,1,1,2,2,787248
2922,3,3,2,1,1138246
661,2,1,2,2,352571
3951,3,1,2,2,1285389
3929,4,3,2,2,1518464
3759,2,2,1,0,1446024
2869,5,2,2,0,1274247
949,4,1,2,2,535090
1997,3,3,1,0,833365
1536,3,2,2,1,699748
2731,3,2,1,0,1119226
2658,1,2,2,0,1058626
2450,4,1,1,1,1004489
3055,2,3,1,1,1154683
1813,3,1,1,1,784919
2842,3,2,2,2,1131807
3451,1,3,1,1,1224399
1738,2,1,2,1,708808
1473,4,2,2,1,780798
1131,5,2,2,2,619213
2090,1,1,2,0,723025
1550,4,2,2,2,735830
3280,5,2,2,0,1368504
3802,3,3,2,1,1396319
2088,3,2,1,2,808155
2868,2,1,2,2,970980
3460,5,3,2,0,1440468
3804,3,1,1,2,1324762
2193,3,2,2,2,930990
936,2,3,1,0,569944
3328,4,3,1,2,1357159
2056,3,3,2,2,901293
3974,1,3,2,1,1328441
1576,1,1,1,1,609548
3884,4,2,2,1,1473744
1804,5,2,1,1,915129
3273,2,3,1,1,1087718
2578,1,2,2,2,1010272
2884,1,1,1,2,909559
682,4,2,2,1,495391
3594,5,1,2,0,1467699
3091,5,1,1,1,1130619
1969,4,2,1,2,896359
3645,1,1,2,0,1199761
3581,2,1,2,1,1257861
1979,1,1,2,0,731510
2089,5,1,1,1,942453
2087,1,3,2,2,769099
1159,2,2,1,1,547565
659,3,3,1,0,456784
3585,1,1,1,2,1202489
3749,4,2,2,1,1544000
2959,3,1,1,1,1169571
1511,4,2,2,1,859657
552,4,3,1,1,507804
2955,4,2,2,2,1305766
3394,1,1,2,2,1125399
1545,5,2,1,1,790538
1553,3,2,2,2,716892
3250,2,3,1,0,1160205
2807,5,1,1,2,1174165
1728,1,2,1,0,658598
3630,4,3,1,0,1420549
1994,2,2,1,2,895432
3323,3,1,1,1,1135668
1989,5,2,1,2,896437
1535,5,2,2,0,688404
2450,2,2,1,0,872901
3861,1,2,1,2,1296091
1349,3,1,2,0,589778
853,2,3,2,2,458952
1598,4,3,1,2,823853
3420,3,2,1,1,1251665
2239,5,1,1,0,927463
1964,2,1,2,2,796752
1490,5,1,1,0,718340
1764,5,1,2,2,937026
3565,5,1,1,2,1391318
2384,1,1,1,1,812701
3725,5,2,2,2,1510577
2309,4,3,1,1,917409
3667,4,3,1,0,1470777
2841,3,2,1,1,1136544
2756,5,3,2,1,1182146
3914,5,1,1,0,1417667
1611,2,1,1,1,597800
1317,1,3,2,1,519602
2299,3,1,2,2,854863
2460,5,1,1,1,980879
2937,2,3,1,2,988744
2872,1,2,2,1,1008419
3487,3,3,1,0,1299272
1388,3,3,1,0,740453
2355,5,3,2,1,1150854
1680,3,3,1,2,757300
1167,2,2,1,1,532717
1132,3,2,2,2,674754
3124,4,1,1,1,1179774
2142,2,1,1,0,801129
636,1,3,1,0,320502
2446,1,1,2,2,885761
2197,5,2,1,1,1008284
927,5,1,2,2,610653
1975,4,1,2,0,915795
3159,1,1,1,2,1034484
3458,1,3,2,1,1238166
1318,1,1,1,2,614575
2688,1,2,1,1,966964
1606,3,2,1,1,686973
2724,2,2,2,0,1034575
697,2,2,1,1,525701
3171,4,1,1,1,1218261
2495,3,3,1,1,1063181
3238,1,2,2,2,1151659
3992,1,2,2,0,1361372
2948,5,3,1,2,1270487
970,5,3,1,2,630097
2765,4,2,1,0,1128197
2448,1,2,1,2,833249
1428,4,3,2,2,772777
2510,3,2,2,1,1113584
3179,2,2,2,2,1180101
3498,1,1,2,0,1123237
1405,3,3,2,2,743544
2722,1,1,2,1,923920
522,5,1,2,2,512030
734,4,3,1,0,471372
3584,5,1,1,1,1429183
1624,2,2,1,2,703431
1428,5,1,1,0,678305
1022,1,3,1,0,484586
2308,5,2,1,2,1149158
930,1,2,2,2,419206
1292,2,2,1,1,620481
2129,5,2,2,2,1039596
2236,4,1,1,1,955964
1032,4,1,2,2,654612
3526,4,2,2,0,1343949
2246,5,3,1,0,1041416
2175,5,2,1,0,987412
1816,5,1,1,0,802013
3357,1,2,1,1,1175039
1412,2,1,1,0,555477
1624,4,2,2,1,893710
2025,1,3,1,1,757107
1827,4,2,2,1,797084
3418,1,3,2,2,1291420
3087,5,3,2,1,1283887
1523,4,2,1,2,706235
2076,5,3,1,1,1017176
1878,4,3,1,2,970024
3874,3,1,1,2,1429067
2019,1,1,1,0,677112
2181,3,3,1,1,935727
2497,1,2,2,2,914731
726,2,3,1,0,510842
1759,4,2,2,1,820834
1372,2,1,2,0,586549
1391,2,2,1,2,635762
1978,1,3,1,0,695389
1536,3,3,1,0,711154
2757,5,3,1,1,1193269
3288,1,3,1,2,1245241
896,5,3,1,1,653557
1623,2,2,2,1,682983
2578,5,3,2,0,1146144
3445,3,1,2,2,1280152
1148,1,3,2,1,537454
828,3,2,2,2,574771
3737,3,3,2,1,1465035
1982,1,3,1,0,705064
1451,3,2,1,1,733697
2505,4,3,1,1,1114067
2516,4,2,2,1,1067163
3671,4,3,2,2,1387601
3168,5,1,2,0,1281032
2378,3,3,1,2,985702
1696,1,2,1,1,681544
2272,1,1,1,0,813930
661,5,2,2,2,644253
2251,1,3,2,1,817240
1275,4,1,2,0,759418
3834,3,2,1,0,1424964
2327,1,1,2,1,868812
2821,1,1,1,0,1042120
3574,2,2,1,0,1268091
1551,2,1,1,2,696982
2873,2,2,1,0,1050388
1439,3,1,1,2,703740
3720,4,1,1,2,1454080
1039,4,1,1,2,644646
3035,4,3,2,2,1194900
1321,3,3,1,0,635609
1961,3,2,2,0,896890
1588,2,1,1,2,681306
855,1,2,1,0,384028
3823,5,3,1,2,1562282
734,5,3,2,2,575015
2774,1,3,1,2,1061523
2048,2,3,1,1,857972
3884,1,2,2,0,1319462
2596,1,1,2,0,889854
617,5,2,2,2,576652
2601,2,1,2,0,936586
2173,3,3,1,2,925705
3112,5,1,1,0,1323043
1567,3,3,2,2,700773
2600,2,2,1,2,911701
1057,1,1,2,1,491175
3673,4,2,2,2,1370913
2315,4,3,2,1,939323
2505,2,2,1,0,982213
3415,4,3,2,0,1417503
897,3,3,1,1,478698
3709,4,3,1,0,1332933
1174,2,2,1,1,486261
886,2,2,2,0,430804
2658,3,1,1,1,1108095
3161,4,1,2,1,1211812
2564,4,2,1,2,1120792
3753,1,2,1,0,1291988
1383,5,2,1,2,841021
1040,2,2,2,1,495700
670,1,3,2,2,410490
2956,2,3,2,1,1120840
1239,1,3,2,0,578599
1901,5,2,1,0,961094
3759,1,3,1,0,1396620
3405,2,3,2,1,1246968
2777,4,1,2,2,1140169
618,2,1,2,0,398735
3727,3,3,2,1,1443688
3331,3,3,1,2,1375054
3012,3,3,2,1,1193206
2651,3,2,2,1,1040428
3245,5,1,1,0,1342314
2495,4,1,2,1,1048652
2205,4,1,1,1,953512
2222,2,3,2,2,922965
2722,1,2,1,0,992954
3292,2,1,2,1,1129346
2197,2,1,2,1,821186
1944,2,2,2,2,680788
3705,2,3,2,1,1325121
3962,4,3,2,1,1580178
2259,1,1,1,1,795020
2024,2,1,2,1,746004
1164,4,2,1,1,715673
532,2,1,1,2,346525
2602,3,2,1,1,1110287
3066,2,1,1,1,1127634
3303,2,1,2,1,1185310
2559,5,1,2,1,1194450
2051,3,3,2,0,876566
1219,1,2,2,0,460955
3102,2,2,1,0,1190567
2920,1,3,1,0,1066226
983,3,3,1,2,654590
1472,2,3,2,0,715668
3799,5,2,2,2,1601873
3170,4,1,2,0,1195423
806,5,3,2,2,642368
956,5,3,1,0,636841
2707,4,3,2,1,1147815
830,4,1,2,0,440647
3323,4,1,1,0,1255071
724,2,3,1,0,466753
3530,1,1,2,1,1159974
3276,1,3,2,2,1147116
1979,4,1,1,2,866902
3616,5,2,2,1,1489027
3785,3,2,1,0,1311715
1582,4,1,1,0,841363
1143,5,2,2,0,627942
1115,5,2,1,2,665964
694,2,2,2,2,494904
988,2,3,2,1,589776
2704,1,1,2,1,990199
3157,1,1,2,2,1062828
1749,3,1,1,0,699916
2959,3,2,2,0,1094879
3776,3,3,2,0,1396790
1602,3,1,1,0,699737
1647,5,2,2,1,816036
3018,5,3,2,1,1212990
1741,1,3,2,2,790760
1015,2,1,2,1,480491
2125,2,1,1,0,824904
1627,4,2,1,2,782642
892,5,1,2,1,629739
1130,3,2,1,1,700309
2347,3,3,1,1,921935
3155,4,3,1,1,1232603
1479,2,3,1,1,623663
933,3,3,2,0,665108
3902,2,1,1,0,1319696
3714,4,1,2,0,1428573
3087,2,2,2,1,1008908
777,2,2,1,2,461822
732,2,2,2,0,401559
2052,3,2,1,0,915030
2094,1,2,2,1,826138
1613,5,3,2,2,872914
3770,2,3,1,0,1419990
2909,2,3,2,0,1186281
525,2,2,1,2,442784
3596,1,3,2,1,1311924
1917,4,3,2,2,921235
3054,3,3,1,1,1202803
3872,1,3,1,0,1300764
3910,2,1,1,2,1364065
2814,1,2,2,2,994468
960,1,2,1,0,409516
3003,1,1,1,0,1108077
3931,4,3,1,1,1519847
1591,5,3,1,0,815806
1506,3,3,2,0,676787
3410,4,2,2,2,1348009
3983,4,2,2,1,1547167
2494,5,2,2,0,1105035
990,4,2,2,2,624301
1572,1,2,2,0,642878
3111,1,1,1,0,1053014
3673,2,2,2,0,1337164
715,4,3,1,0,561096
2223,2,2,1,1,857471
2092,3,1,1,2,850670
3106,1,3,1,2,1121841
658,3,1,2,0,445413
3036,5,3,2,2,1376857
1185,1,2,2,0,488656
3813,3,1,1,2,1365713
3341,5,3,2,1,1356627
2276,3,2,2,1,873037
2552,5,3,2,2,1113708
2343,5,1,2,0,972714
2908,1,1,2,0,959111
3006,2,1,2,0,1094794
2795,5,1,1,0,1084933
2089,5,2,1,1,972584
2196,1,3,2,0,880692
3493,2,2,1,0,1186407
2969,4,1,1,0,1116106
2446,4,3,2,0,997797
2562,2,1,1,1,885974
3283,3,2,2,2,1333396
1645,1,2,1,2,678749
2824,2,2,2,0,1154677
2081,4,3,1,0,897449
3000,5,3,1,2,1365421
3961,4,1,1,1,1416858
3865,5,3,1,1,1509441
3145,1,3,2,1,1274615
2993,5,2,1,1,1201147
2757,2,1,2,1,1091433
3261,5,2,2,1,1341700
2849,3,1,1,1,1015853
2432,2,1,1,1,823065
3794,1,3,2,1,1338459
2257,2,2,1,0,800924
2550,3,3,2,1,1045222
1489,1,3,1,0,511473
2041,4,3,2,2,990020
1616,3,1,1,0,607677
3067,1,2,1,2,1077095
3999,5,2,2,0,1480510
992,2,3,2,2,618893
3806,1,1,2,0,1156304
1119,2,2,1,0,501552
3732,5,2,1,2,1507570
2878,1,3,1,1,1056344
2880,4,1,1,1,1066658
2597,3,3,2,1,987112
2046,1,2,2,1,817869
1362,5,1,1,1,717416
2191,1,3,1,0,763714
2105,2,2,1,1,867389
2819,1,3,2,0,997564
1079,4,3,2,2,650830
2390,1,3,1,1,848666
1775,3,1,2,1,729527
3107,1,2,1,1,1037325
3243,2,2,1,1,1184315
2355,1,2,2,0,934031
3661,4,2,2,0,1328463
2993,5,1,2,0,1200849
3564,1,3,2,2,1270997
1855,1,2,1,0,709728
1662,3,1,2,1,783016
856,4,3,2,2,608831
2124,5,1,2,2,955345
2821,2,1,2,1,1060203
3590,1,2,1,1,1139995
2506,5,2,1,1,989600
2858,2,3,2,1,1231918
1369,4,3,2,0,700306
1385,4,2,1,2,704813
2501,5,1,1,1,1092490
2701,2,2,2,0,1027649
1913,4,3,1,1,943161
1783,5,1,1,0,881781
1119,4,1,1,1,528577
1382,4,1,1,1,743064
1296,4,2,2,1,729335
2672,3,2,1,0,1050500
3925,2,3,1,1,1423625
1796,5,1,2,0,747185
1118,5,1,2,0,644903
2334,2,2,2,2,881871
744,2,3,1,0,377669
3395,2,3,2,0,1224106
2997,2,1,1,0,1090372
1429,1,2,2,0,593059
1770,5,1,1,0,852873
1019,1,2,2,2,463383
3712,4,3,2,1,1477414
2909,4,1,1,2,1142747
507,5,1,2,2,549556
3025,4,1,2,1,1227282
3923,2,3,2,0,1414890
2519,1,1,2,1,850635
994,2,3,2,0,541849
2129,4,2,1,1,945822
3380,1,3,1,2,1209966
3998,2,2,2,0,1375606
1562,5,3,2,2,845872
3140,2,3,1,0,1168118
686,4,1,1,1,427915
3301,1,3,2,1,1172711
2377,5,1,1,1,1057443
2640,1,2,2,1,979074
585,5,2,2,1,482636
3615,1,1,2,2,1249426
636,4,2,2,2,622394
2968,5,3,1,0,1284179
2621,3,1,1,2,1002570
2136,1,1,1,0,806174
3727,1,1,2,0,1348059
3826,2,2,1,2,1400967
2718,5,2,2,2,1108822
2251,3,3,2,0,986140
2717,4,3,1,2,1222539
2287,2,1,2,2,782903
1371,3,3,2,2,768155
2869,5,2,2,1,1215543
3003,3,3,1,1,1241671
1443,1,2,2,0,579342
2126,1,3,1,2,844961
3337,2,2,2,0,1219099
3160,5,2,1,2,1343705
3726,5,3,2,1,1535155
3436,3,3,1,2,1275845
848,2,2,1,2,451243
2176,5,1,2,2,1002470
1696,1,3,2,1,765317
509,3,2,2,1,441916
3287,4,3,2,1,1298220
3836,1,3,1,0,1264815
1961,2,3,2,2,881037
3818,5,3,1,1,1496658
1166,1,3,2,0,567459
3093,4,1,1,1,1190110
2022,4,1,1,2,959605
2676,2,1,1,0,915949
1100,1,2,2,1,566938
3152,3,1,2,1,1229773
826,1,1,1,0,325780
1479,4,2,1,0,679783
2951,2,1,1,0,1131684
1128,2,3,1,0,503268
2129,3,1,1,0,854019
3930,2,1,2,1,1381267
3265,2,1,1,0,1130000
3588,2,3,2,0,1345467
773,2,3,2,2,445371
1184,2,3,2,1,696853
615,4,3,1,2,483274
1360,1,2,1,1,545803
2503,5,3,1,1,1053991
1192,2,3,1,1,634905
3662,5,3,2,0,1573005
1605,5,3,2,2,991907
2871,4,2,2,1,1233036
3508,2,1,1,1,1198842
2661,5,1,1,1,1113385
2292,2,3,1,2,911454
3629,3,3,1,1,1303042
653,3,3,1,2,471125
2400,3,1,1,2,995438
1927,5,1,2,0,854750
1789,3,3,2,1,717650
814,4,1,1,1,446549
1564,4,2,2,2,840110
604,5,3,2,2,505289
2424,2,3,2,0,933600
2413,1,2,2,1,869718
1716,2,2,1,2,737700
1924,2,1,2,1,773930
3849,2,2,1,1,1369710
2901,2,3,1,1,1087866
3563,1,1,2,2,1171673
2272,3,2,1,1,971670
2460,2,1,2,2,849813
3280,4,1,1,0,1273062
2103,5,1,1,0,988104
1208,5,1,2,2,829237
3827,4,2,2,1,1425390
1150,2,3,1,0,526990
